Date,Price,Open,High,Low,Change %
9-May-19,1.1222,1.1194,1.3431,1.3354,-0.23%
10-May-19,1.1235,1.1215,1.3577,1.3369,-0.94%
13-May-19,1.1224,1.1241,1.3598,1.3495,-0.45%
14-May-19,1.1204,1.1224,1.3599,1.3459,0.52%
15-May-19,1.1202,1.1205,1.3659,1.3504,-0.92%
16-May-19,1.1174,1.1202,1.3712,1.3572,0.45%
17-May-19,1.1158,1.1176,1.3594,1.354,0.08%
20-May-19,1.1171,1.1158,1.3588,1.3481,0.56%
21-May-19,1.116,1.1171,1.3498,1.3415,0.27%
22-May-19,1.1153,1.1166,1.3478,1.3424,-0.04%
23-May-19,1.118,1.115,1.3481,1.335,0.64%
24-May-19,1.1204,1.1183,1.3394,1.3287,0.44%
27-May-19,1.1199,1.1197,1.3356,1.3265,-0.02%
28-May-19,1.116,1.1198,1.3373,1.3268,0.05%
29-May-19,1.1131,1.1162,1.3333,1.33,-0.04%
30-May-19,1.1131,1.113,1.3403,1.3281,-0.43%
31-May-19,1.1169,1.1134,1.339,1.3271,0.65%
3-Jun-19,1.1241,1.1168,1.3325,1.3257,-0.11%
4-Jun-19,1.1252,1.1241,1.3394,1.3268,-0.59%
5-Jun-19,1.1221,1.1251,1.3404,1.3334,0.29%
6-Jun-19,1.1276,1.1229,1.3366,1.3248,0.55%
7-Jun-19,1.1333,1.1276,1.3273,1.3039,1.58%
10-Jun-19,1.1315,1.1324,1.3096,1.3037,-0.15%
11-Jun-19,1.1332,1.1313,1.3142,1.3058,-0.26%
12-Jun-19,1.1289,1.1326,1.3121,1.3018,0.37%
13-Jun-19,1.1277,1.1287,1.3091,1.2999,0.16%
14-Jun-19,1.1209,1.1282,1.3192,1.3046,-1.05%
17-Jun-19,1.1218,1.1215,1.3302,1.3157,-0.14%
18-Jun-19,1.1193,1.1219,1.322,1.318,0.07%
19-Jun-19,1.1226,1.1193,1.3236,1.3173,-0.15%
20-Jun-19,1.1292,1.1225,1.3258,1.3167,-0.15%
21-Jun-19,1.1368,1.1292,1.3285,1.3201,0.09%
24-Jun-19,1.1398,1.1361,1.3255,1.317,0.31%
25-Jun-19,1.1367,1.14,1.3208,1.317,-0.02%
26-Jun-19,1.1369,1.1365,1.3234,1.3167,-0.02%
27-Jun-19,1.137,1.1369,1.3255,1.3159,-0.42%
28-Jun-19,1.137,1.1371,1.3297,1.3189,0.12%
1-Jul-19,1.1286,1.1376,1.331,1.3222,-0.02%
2-Jul-19,1.1285,1.1286,1.3239,1.3155,0.49%
3-Jul-19,1.1278,1.1285,1.3192,1.3144,0.02%
4-Jul-19,1.1285,1.1278,1.3175,1.3067,0.65%
5-Jul-19,1.1226,1.1285,1.3102,1.3041,0.03%
8-Jul-19,1.1214,1.1223,1.3098,1.2994,0.52%
9-Jul-19,1.1208,1.1215,1.3016,1.2929,0.50%
10-Jul-19,1.1251,1.1208,1.2947,1.2879,0.11%
11-Jul-19,1.1254,1.1251,1.2974,1.2881,-0.32%
12-Jul-19,1.1271,1.1254,1.3088,1.2949,-0.77%
15-Jul-19,1.1258,1.1269,1.3128,1.3061,-0.20%
16-Jul-19,1.1211,1.1257,1.3109,1.3045,0.31%
17-Jul-19,1.1224,1.1211,1.3077,1.2972,0.52%
18-Jul-19,1.1277,1.1224,1.3028,1.2969,0.06%
19-Jul-19,1.1222,1.1277,1.3014,1.2938,0.19%
22-Jul-19,1.121,1.1218,1.2956,1.288,0.06%
23-Jul-19,1.1153,1.121,1.301,1.2915,-0.22%
24-Jul-19,1.1141,1.1152,1.2985,1.2943,-0.02%
25-Jul-19,1.1147,1.1141,1.2992,1.2868,0.72%
26-Jul-19,1.1127,1.1147,1.2902,1.2826,0.42%
29-Jul-19,1.1144,1.1127,1.2833,1.2734,0.09%
30-Jul-19,1.1155,1.1144,1.283,1.2765,0.04%
31-Jul-19,1.1076,1.1155,1.2822,1.2731,0.54%
1-Aug-19,1.1085,1.1076,1.2788,1.2689,-0.28%
2-Aug-19,1.1109,1.1085,1.2803,1.2717,0.35%
5-Aug-19,1.1202,1.1103,1.2778,1.27,0.25%
6-Aug-19,1.12,1.1203,1.2728,1.2662,-0.05%
7-Aug-19,1.1199,1.1199,1.2742,1.2698,0.01%
8-Aug-19,1.118,1.1199,1.279,1.2689,-0.30%
9-Aug-19,1.12,1.118,1.2782,1.2718,-0.19%
12-Aug-19,1.1214,1.1204,1.2877,1.2735,-0.34%
13-Aug-19,1.1171,1.1214,1.2828,1.2763,0.13%
14-Aug-19,1.1139,1.1171,1.2843,1.2767,-0.31%
15-Aug-19,1.1107,1.1139,1.2952,1.282,-0.81%
16-Aug-19,1.109,1.1107,1.2982,1.2923,-0.14%
19-Aug-19,1.1078,1.1092,1.3023,1.2946,0.01%
20-Aug-19,1.11,1.1079,1.2986,1.2887,0.43%
21-Aug-19,1.1085,1.11,1.2967,1.2885,-0.29%
22-Aug-19,1.1079,1.1085,1.2959,1.2883,0.06%
23-Aug-19,1.1144,1.1079,1.3024,1.2926,-0.31%
26-Aug-19,1.1102,1.1145,1.2999,1.2921,-0.09%
27-Aug-19,1.1091,1.1103,1.3077,1.2952,-0.57%
28-Aug-19,1.1078,1.1091,1.3085,1.3011,0.29%
29-Aug-19,1.1057,1.1077,1.3078,1.3012,-0.34%
30-Aug-19,1.0991,1.1056,1.3129,1.3055,-0.40%
2-Sep-19,1.0968,1.0989,1.3141,1.3053,0.50%
3-Sep-19,1.0974,1.097,1.3062,1.2943,0.80%
4-Sep-19,1.1034,1.0974,1.298,1.2891,0.00%
5-Sep-19,1.1035,1.1037,1.2992,1.2921,0.18%
6-Sep-19,1.1029,1.1034,1.2954,1.2826,0.40%
9-Sep-19,1.1048,1.1024,1.2914,1.2835,-0.08%
10-Sep-19,1.1043,1.1047,1.2991,1.2858,-0.66%
11-Sep-19,1.101,1.1044,1.3036,1.2936,-0.49%
12-Sep-19,1.1063,1.1011,1.3072,1.2993,0.12%
13-Sep-19,1.1075,1.1063,1.3032,1.2901,0.87%
16-Sep-19,1.1002,1.1087,1.2938,1.2877,-0.11%
17-Sep-19,1.1073,1.1,1.2969,1.288,0.24%
18-Sep-19,1.103,1.1073,1.294,1.2803,0.24%
19-Sep-19,1.1041,1.103,1.2959,1.2837,-0.43%
20-Sep-19,1.1018,1.1042,1.2929,1.2828,0.33%
23-Sep-19,1.0993,1.1016,1.2913,1.2835,-0.22%
24-Sep-19,1.102,1.0994,1.2973,1.2887,-0.24%
25-Sep-19,1.0943,1.102,1.299,1.289,-0.38%
26-Sep-19,1.0922,1.0942,1.3047,1.2954,0.08%
27-Sep-19,1.0939,1.0921,1.306,1.292,-0.61%
30-Sep-19,1.09,1.094,1.3086,1.2992,0.00%
1-Oct-19,1.0932,1.09,1.3122,1.3028,-0.53%
2-Oct-19,1.0959,1.0933,1.317,1.3083,-0.08%
3-Oct-19,1.0966,1.0959,1.3171,1.298,1.06%
4-Oct-19,1.0978,1.0963,1.3002,1.2857,0.69%
7-Oct-19,1.0971,1.0976,1.2937,1.2816,0.35%
8-Oct-19,1.0956,1.0971,1.2872,1.2754,0.75%
9-Oct-19,1.0971,1.0956,1.2813,1.2755,-0.44%
10-Oct-19,1.1006,1.0971,1.2818,1.2626,1.46%
11-Oct-19,1.1042,1.1006,1.2652,1.2562,0.24%
14-Oct-19,1.1029,1.1044,1.2626,1.2502,0.27%
15-Oct-19,1.1033,1.1028,1.263,1.2557,-0.21%
16-Oct-19,1.1072,1.1033,1.2611,1.2556,0.14%
17-Oct-19,1.1124,1.1072,1.2638,1.2493,0.57%
18-Oct-19,1.1171,1.1125,1.2565,1.2488,-0.18%
21-Oct-19,1.1149,1.1143,1.2574,1.2517,-0.29%
22-Oct-19,1.1125,1.115,1.2576,1.2464,0.52%
23-Oct-19,1.113,1.1125,1.2536,1.2489,-0.10%
24-Oct-19,1.1105,1.1131,1.2569,1.2483,-0.41%
25-Oct-19,1.108,1.1104,1.2591,1.2524,0.29%
28-Oct-19,1.11,1.1082,1.254,1.2431,0.45%
29-Oct-19,1.1112,1.1099,1.249,1.2342,1.04%
30-Oct-19,1.115,1.1112,1.2369,1.2294,0.08%
31-Oct-19,1.1152,1.1151,1.2382,1.2288,-0.17%
1-Nov-19,1.1167,1.1152,1.2374,1.2256,0.54%
4-Nov-19,1.1128,1.1165,1.2344,1.2263,-0.27%
5-Nov-19,1.1075,1.1128,1.2386,1.2316,-0.08%
6-Nov-19,1.1067,1.1075,1.2374,1.226,0.34%
7-Nov-19,1.1049,1.1066,1.2317,1.2239,-0.13%
8-Nov-19,1.1018,1.105,1.2388,1.2266,-0.48%
11-Nov-19,1.1033,1.1022,1.2403,1.2327,-0.29%
12-Nov-19,1.1009,1.1033,1.2442,1.2375,0.00%
13-Nov-19,1.1007,1.101,1.2444,1.2341,0.11%
14-Nov-19,1.1023,1.1006,1.2394,1.2166,1.70%
15-Nov-19,1.1052,1.1021,1.2405,1.2132,-0.38%
18-Nov-19,1.1072,1.1052,1.2338,1.2218,-0.63%
19-Nov-19,1.1079,1.1072,1.233,1.2247,0.36%
20-Nov-19,1.1073,1.1078,1.234,1.2224,-0.48%
21-Nov-19,1.1059,1.1074,1.239,1.2241,0.29%
22-Nov-19,1.1024,1.1058,1.233,1.2117,1.02%
25-Nov-19,1.1014,1.1024,1.2172,1.2052,0.82%
26-Nov-19,1.102,1.1014,1.2138,1.2041,-0.45%
27-Nov-19,1.0999,1.102,1.2146,1.2069,-0.35%
28-Nov-19,1.1009,1.0999,1.2283,1.2144,-1.00%
29-Nov-19,1.1017,1.1008,1.2322,1.2228,-0.03%
2-Dec-19,1.1079,1.1014,1.2307,1.2216,-0.08%
3-Dec-19,1.1083,1.1078,1.2317,1.2188,0.17%
4-Dec-19,1.1078,1.1082,1.2291,1.2174,0.17%
5-Dec-19,1.1104,1.1079,1.2258,1.2161,0.44%
6-Dec-19,1.1059,1.1105,1.225,1.2167,-0.33%
9-Dec-19,1.1064,1.1055,1.2298,1.2213,-0.11%
10-Dec-19,1.1093,1.1063,1.2336,1.2235,-0.54%
11-Dec-19,1.113,1.1092,1.2325,1.2256,0.25%
12-Dec-19,1.113,1.113,1.2403,1.226,-0.85%
13-Dec-19,1.1121,1.1129,1.2539,1.2363,-1.04%
16-Dec-19,1.1144,1.1122,1.2607,1.2507,-0.67%
17-Dec-19,1.115,1.1143,1.263,1.2559,0.17%
18-Dec-19,1.1113,1.115,1.2673,1.2567,-0.58%
19-Dec-19,1.1122,1.1113,1.2694,1.2434,1.77%
20-Dec-19,1.1079,1.1122,1.2526,1.2407,-0.24%
23-Dec-19,1.1088,1.1081,1.2511,1.2445,-0.16%
24-Dec-19,1.1088,1.1089,1.2531,1.2442,-0.12%
25-Dec-19,1.1091,1.1089,1.2559,1.2471,-0.52%
26-Dec-19,1.1098,1.1091,1.2585,1.252,0.21%
27-Dec-19,1.1177,1.1097,1.2706,1.2531,-1.26%
30-Dec-19,1.1199,1.1175,1.2744,1.2637,0.13%
31-Dec-19,1.1212,1.1198,1.2731,1.2568,0.89%
1-Jan-20,1.1212,1.1213,1.2748,1.2557,-0.49%
2-Jan-20,1.1172,1.1212,1.2666,1.2592,0.06%
3-Jan-20,1.116,1.1172,1.2638,1.2542,0.60%
6-Jan-20,1.1195,1.1168,1.2611,1.2473,0.34%
7-Jan-20,1.1153,1.1198,1.253,1.2441,0.30%
8-Jan-20,1.1105,1.1154,1.2668,1.2471,-0.34%
9-Jan-20,1.1106,1.1106,1.2576,1.2435,-0.36%
10-Jan-20,1.1122,1.1106,1.2627,1.254,-0.08%
13-Jan-20,1.1135,1.1125,1.2586,1.2439,0.95%
14-Jan-20,1.1128,1.1135,1.2543,1.241,-0.35%
15-Jan-20,1.1151,1.113,1.2511,1.2386,0.51%
16-Jan-20,1.1137,1.1151,1.2458,1.2288,0.61%
17-Jan-20,1.109,1.1136,1.243,1.2338,-0.09%
20-Jan-20,1.1095,1.1092,1.2494,1.2361,-1.02%
21-Jan-20,1.1084,1.1095,1.2576,1.2463,-0.35%
22-Jan-20,1.1093,1.1084,1.2626,1.2525,0.20%
23-Jan-20,1.1054,1.1092,1.2604,1.2497,-0.15%
24-Jan-20,1.1025,1.1055,1.262,1.2515,-0.40%
27-Jan-20,1.1018,1.1021,1.2689,1.2546,-0.77%
28-Jan-20,1.1022,1.1019,1.2819,1.2658,-1.01%
29-Jan-20,1.1011,1.1022,1.2827,1.2726,0.24%
30-Jan-20,1.1032,1.101,1.2795,1.2641,0.70%
31-Jan-20,1.1094,1.1032,1.275,1.2666,-0.17%
3-Feb-20,1.106,1.1092,1.276,1.268,-0.12%
4-Feb-20,1.1044,1.1059,1.287,1.2721,-0.74%
5-Feb-20,1.0999,1.1044,1.2905,1.282,-0.70%
6-Feb-20,1.098,1.0999,1.2959,1.2905,-0.15%
7-Feb-20,1.0945,1.0983,1.298,1.2923,0.02%
10-Feb-20,1.0911,1.0951,1.3005,1.291,-0.54%
11-Feb-20,1.0916,1.0911,1.3066,1.2982,-0.39%
12-Feb-20,1.0873,1.0916,1.3067,1.2957,-0.22%
13-Feb-20,1.0841,1.0874,1.318,1.3079,-0.52%
14-Feb-20,1.0832,1.0841,1.3182,1.3099,-0.04%
17-Feb-20,1.0835,1.0832,1.3244,1.3124,-0.62%
18-Feb-20,1.0792,1.0838,1.3285,1.3205,-0.02%
19-Feb-20,1.0806,1.0791,1.3266,1.3207,-0.11%
20-Feb-20,1.0785,1.0806,1.3273,1.3157,0.35%
21-Feb-20,1.0845,1.0785,1.3264,1.3199,-0.11%
24-Feb-20,1.0854,1.0841,1.3236,1.3174,0.22%
25-Feb-20,1.0881,1.0854,1.3218,1.3144,0.30%
26-Feb-20,1.0881,1.0881,1.3211,1.3104,-0.52%
27-Feb-20,1.1,1.0881,1.3228,1.3129,0.67%
28-Feb-20,1.1027,1.1001,1.3166,1.307,0.11%
2-Mar-20,1.1134,1.1003,1.3142,1.3058,-0.03%
3-Mar-20,1.1173,1.1133,1.3174,1.309,-0.11%
4-Mar-20,1.1136,1.1172,1.3148,1.2994,0.47%
5-Mar-20,1.1241,1.1136,1.3203,1.307,-0.83%
6-Mar-20,1.1286,1.1238,1.3213,1.31,0.58%
9-Mar-20,1.1449,1.1292,1.3157,1.3065,0.22%
10-Mar-20,1.128,1.1446,1.3145,1.3053,-0.16%
11-Mar-20,1.1269,1.128,1.3135,1.3034,0.05%
12-Mar-20,1.1185,1.1269,1.3114,1.3052,0.24%
13-Mar-20,1.1106,1.1185,1.3165,1.3034,-0.59%
16-Mar-20,1.1183,1.1085,1.3238,1.3106,-0.70%
17-Mar-20,1.0997,1.1183,1.3368,1.3213,-0.67%
18-Mar-20,1.0915,1.0997,1.3382,1.3277,-0.16%
19-Mar-20,1.0691,1.0915,1.3377,1.3296,0.32%
20-Mar-20,1.0695,1.0691,1.3346,1.3251,-0.11%
23-Mar-20,1.0723,1.0696,1.3376,1.3277,-0.01%
24-Mar-20,1.0789,1.0726,1.3386,1.3311,-0.30%
25-Mar-20,1.0882,1.0789,1.3368,1.3191,0.64%
26-Mar-20,1.103,1.0881,1.3295,1.319,0.57%
27-Mar-20,1.1142,1.103,1.3256,1.3135,-0.11%
30-Mar-20,1.1048,1.1136,1.3285,1.3178,-0.10%
31-Mar-20,1.1031,1.1049,1.3253,1.3172,-0.12%
1-Apr-20,1.0964,1.1031,1.3266,1.3142,0.50%
2-Apr-20,1.0858,1.0964,1.3189,1.3048,0.70%
3-Apr-20,1.0809,1.0858,1.312,1.3003,0.41%
6-Apr-20,1.0793,1.0813,1.3092,1.301,-0.42%
7-Apr-20,1.0891,1.0793,1.3193,1.3052,-0.54%
8-Apr-20,1.0858,1.0891,1.316,1.3079,0.31%
9-Apr-20,1.0929,1.0857,1.3283,1.3096,-1.18%
10-Apr-20,1.0936,1.093,1.3292,1.3134,0.92%
13-Apr-20,1.0915,1.0941,1.3165,1.3096,0.27%
14-Apr-20,1.0981,1.0914,1.3227,1.3102,-0.78%
15-Apr-20,1.0909,1.098,1.3241,1.3159,0.11%
16-Apr-20,1.0837,1.0911,1.3335,1.3188,-0.82%
17-Apr-20,1.0878,1.0835,1.3357,1.3281,-0.11%
20-Apr-20,1.0863,1.0875,1.3487,1.3315,-1.07%
21-Apr-20,1.0858,1.0862,1.3472,1.3388,0.52%
22-Apr-20,1.0823,1.0857,1.3479,1.3365,-0.42%
23-Apr-20,1.0778,1.0824,1.3489,1.3357,0.66%
24-Apr-20,1.0821,1.0778,1.3375,1.323,0.94%
27-Apr-20,1.083,1.0809,1.3268,1.3211,0.03%
28-Apr-20,1.082,1.0829,1.3294,1.3186,0.01%
29-Apr-20,1.0875,1.0819,1.3277,1.3173,0.67%
30-Apr-20,1.0957,1.0872,1.3199,1.3114,0.08%
1-May-20,1.0985,1.0956,1.3161,1.2975,0.54%
4-May-20,1.0908,1.098,1.3191,1.3044,-0.37%
5-May-20,1.084,1.0907,1.3217,1.3079,-0.57%
6-May-20,1.0795,1.0836,1.3284,1.3187,0.14%
7-May-20,1.0834,1.0795,1.3293,1.3155,-0.81%
8-May-20,1.0841,1.0833,1.3323,1.3215,0.19%
11-May-20,1.0808,1.0838,1.3291,1.3218,-0.06%
12-May-20,1.0848,1.0807,1.3272,1.3087,1.01%
13-May-20,1.0818,1.0848,1.3144,1.3029,-0.08%
14-May-20,1.0805,1.0819,1.3205,1.3066,-0.02%
15-May-20,1.0816,1.0805,1.3197,1.3085,-0.10%
18-May-20,1.0913,1.0816,1.3218,1.3024,0.61%
19-May-20,1.0923,1.0913,1.3213,1.3041,-0.37%
20-May-20,1.0979,1.0928,1.3232,1.3076,-0.75%
21-May-20,1.095,1.0979,1.323,1.3077,0.96%
22-May-20,1.0902,1.0949,1.3186,1.3091,-0.08%
25-May-20,1.09,1.0903,1.3121,1.2929,0.68%
26-May-20,1.0982,1.0899,1.3064,1.2954,-0.06%
27-May-20,1.1005,1.0983,1.3054,1.2872,0.71%
28-May-20,1.1078,1.1005,1.2986,1.2887,-0.21%
29-May-20,1.1099,1.1078,1.2971,1.2837,0.86%
1-Jun-20,1.1135,1.1097,1.2864,1.2732,0.89%
2-Jun-20,1.1171,1.1137,1.2811,1.2649,0.60%
3-Jun-20,1.1234,1.1172,1.2689,1.2626,-0.10%
4-Jun-20,1.1338,1.1234,1.2879,1.2624,-1.16%
5-Jun-20,1.1286,1.1337,1.2845,1.2698,0.96%
8-Jun-20,1.1294,1.1289,1.279,1.2662,-0.53%
9-Jun-20,1.1342,1.1297,1.2819,1.2742,0.04%
10-Jun-20,1.1371,1.134,1.2788,1.2666,0.36%
11-Jun-20,1.1299,1.1373,1.2812,1.2696,-0.46%
12-Jun-20,1.1256,1.1299,1.2948,1.2769,-1.25%
15-Jun-20,1.1324,1.1245,1.3074,1.2898,-0.84%
16-Jun-20,1.1264,1.1325,1.3077,1.2931,0.94%
17-Jun-20,1.1244,1.1264,1.2968,1.2916,-0.15%
18-Jun-20,1.1204,1.1244,1.3001,1.2904,-0.11%
19-Jun-20,1.1177,1.1205,1.2965,1.2857,0.20%
22-Jun-20,1.126,1.1185,1.3081,1.291,-1.01%
23-Jun-20,1.1308,1.1259,1.3083,1.3041,0.06%
24-Jun-20,1.1252,1.1308,1.3084,1.3032,0.13%
25-Jun-20,1.1218,1.1251,1.3098,1.3026,-0.06%
26-Jun-20,1.1219,1.1218,1.3121,1.3018,0.05%
29-Jun-20,1.1242,1.1227,1.3197,1.3024,-0.26%
30-Jun-20,1.1233,1.1242,1.3133,1.2994,0.65%
1-Jul-20,1.1252,1.1233,1.3044,1.2981,-0.31%
2-Jul-20,1.124,1.1252,1.3087,1.2997,0.13%
3-Jul-20,1.1249,1.1239,1.3051,1.2957,0.29%
6-Jul-20,1.1309,1.1242,1.3064,1.2945,-0.41%
7-Jul-20,1.1272,1.1308,1.3237,1.3007,-1.15%
8-Jul-20,1.133,1.1273,1.3388,1.3163,-1.41%
9-Jul-20,1.1283,1.1329,1.3436,1.3283,0.22%
10-Jul-20,1.13,1.1285,1.346,1.3289,-0.50%
13-Jul-20,1.1342,1.13,1.3455,1.335,0.07%
14-Jul-20,1.1398,1.1343,1.3428,1.3333,0.00%
15-Jul-20,1.1411,1.14,1.3487,1.3375,0.00%
16-Jul-20,1.1384,1.1411,1.3549,1.3362,-0.45%
17-Jul-20,1.1428,1.1384,1.3522,1.3416,0.16%
20-Jul-20,1.1446,1.141,1.3533,1.326,0.84%
21-Jul-20,1.1528,1.1447,1.3445,1.3287,0.16%
22-Jul-20,1.157,1.1528,1.34,1.3273,0.57%
23-Jul-20,1.1596,1.1575,1.3356,1.3211,-0.87%
24-Jul-20,1.1656,1.1597,1.3413,1.3317,0.11%
27-Jul-20,1.1752,1.1646,1.3533,1.332,-1.32%
28-Jul-20,1.1716,1.1753,1.3569,1.3468,0.14%
29-Jul-20,1.1792,1.1718,1.3541,1.343,-0.11%
30-Jul-20,1.1847,1.1788,1.3615,1.3447,0.37%
31-Jul-20,1.1776,1.1846,1.354,1.342,-0.02%
3-Aug-20,1.1763,1.1783,1.3559,1.3428,-0.52%
4-Aug-20,1.1802,1.1765,1.3641,1.3497,-0.68%
5-Aug-20,1.1863,1.1802,1.3813,1.3592,-0.92%
6-Aug-20,1.1876,1.1863,1.3798,1.3579,1.10%
7-Aug-20,1.1788,1.1877,1.3655,1.3483,0.42%
10-Aug-20,1.1736,1.1788,1.3859,1.3523,-2.11%
11-Aug-20,1.1739,1.1738,1.3848,1.3723,0.45%
12-Aug-20,1.1782,1.174,1.3838,1.368,-0.14%
13-Aug-20,1.1812,1.1786,1.3868,1.3712,-0.14%
14-Aug-20,1.1841,1.1815,1.3855,1.3655,0.50%
17-Aug-20,1.1869,1.184,1.383,1.3636,0.37%
18-Aug-20,1.1929,1.187,1.3873,1.361,-1.16%
19-Aug-20,1.1836,1.1931,1.4171,1.3828,-2.06%
20-Aug-20,1.1859,1.1839,1.4202,1.4135,-0.31%
21-Aug-20,1.1795,1.186,1.4249,1.3865,2.09%
24-Aug-20,1.1787,1.1787,1.3977,1.3799,-0.03%
25-Aug-20,1.1833,1.1793,1.3962,1.3849,-0.14%
26-Aug-20,1.1829,1.1834,1.3956,1.3821,0.21%
27-Aug-20,1.1821,1.1831,1.3903,1.3705,0.86%
28-Aug-20,1.1903,1.1822,1.3845,1.3657,0.15%
31-Aug-20,1.1936,1.1899,1.387,1.3725,0.12%
1-Sep-20,1.191,1.1936,1.3819,1.3653,-0.02%
2-Sep-20,1.1853,1.1911,1.3916,1.3726,-0.97%
3-Sep-20,1.1849,1.1852,1.3896,1.3722,0.73%
4-Sep-20,1.1838,1.185,1.3829,1.3685,-0.08%
7-Sep-20,1.1817,1.1833,1.3834,1.3581,1.04%
8-Sep-20,1.1779,1.1817,1.3685,1.3565,0.01%
9-Sep-20,1.1802,1.1777,1.3699,1.3377,1.99%
10-Sep-20,1.1813,1.1801,1.3527,1.3362,-0.41%
11-Sep-20,1.1845,1.1814,1.3451,1.3241,0.63%
14-Sep-20,1.1868,1.184,1.3385,1.3259,0.06%
15-Sep-20,1.1845,1.1865,1.3371,1.3146,1.30%
16-Sep-20,1.1814,1.185,1.3382,1.3163,-1.62%
17-Sep-20,1.1847,1.1816,1.3604,1.3383,-1.53%
18-Sep-20,1.1837,1.1848,1.368,1.352,0.38%
21-Sep-20,1.1769,1.1848,1.3691,1.3533,-0.37%
22-Sep-20,1.1706,1.177,1.3668,1.3478,0.38%
23-Sep-20,1.1659,1.1708,1.3552,1.3364,0.31%
24-Sep-20,1.1672,1.166,1.357,1.3417,0.28%
25-Sep-20,1.163,1.1671,1.3601,1.3382,-0.78%
28-Sep-20,1.1664,1.1638,1.379,1.3558,-1.02%
29-Sep-20,1.1742,1.1666,1.3746,1.3594,0.15%
30-Sep-20,1.1718,1.1743,1.3721,1.3587,-0.83%
1-Oct-20,1.1747,1.1719,1.3887,1.3755,-0.56%
2-Oct-20,1.1713,1.1748,1.3939,1.3704,0.95%
5-Oct-20,1.1781,1.1716,1.3785,1.3591,0.47%
6-Oct-20,1.1734,1.1782,1.3741,1.3558,0.07%
7-Oct-20,1.176,1.1735,1.3693,1.35,0.15%
8-Oct-20,1.1758,1.1762,1.3938,1.3628,-1.65%
9-Oct-20,1.1824,1.1759,1.4097,1.3872,-1.53%
12-Oct-20,1.1813,1.1819,1.4148,1.3992,0.69%
13-Oct-20,1.1744,1.1813,1.4277,1.3973,-0.65%
14-Oct-20,1.1746,1.1746,1.4174,1.4061,-0.80%
15-Oct-20,1.1706,1.1747,1.4291,1.4184,-0.38%
16-Oct-20,1.1718,1.1708,1.4381,1.4224,-0.83%
19-Oct-20,1.1766,1.1722,1.447,1.436,-0.46%
20-Oct-20,1.1821,1.1769,1.4535,1.4385,-0.44%
21-Oct-20,1.1861,1.1822,1.455,1.4466,0.08%
22-Oct-20,1.1816,1.1862,1.4503,1.4329,0.83%
23-Oct-20,1.1859,1.1819,1.4476,1.4327,-0.23%
26-Oct-20,1.1808,1.1858,1.4482,1.4379,-0.17%
27-Oct-20,1.1795,1.181,1.4499,1.4352,0.54%
28-Oct-20,1.1744,1.1796,1.4436,1.4346,-0.26%
29-Oct-20,1.1674,1.1746,1.4455,1.4259,0.47%
30-Oct-20,1.1647,1.1674,1.4451,1.427,-0.65%
2-Nov-20,1.164,1.1658,1.4519,1.4325,0.11%
3-Nov-20,1.1711,1.164,1.4474,1.4354,-0.26%
4-Nov-20,1.1722,1.1715,1.4478,1.4261,1.38%
5-Nov-20,1.1821,1.1725,1.4293,1.415,0.04%
6-Nov-20,1.1872,1.1826,1.4296,1.4103,0.49%
9-Nov-20,1.1813,1.1882,1.4403,1.4162,-1.36%
10-Nov-20,1.1814,1.1812,1.4381,1.4152,1.36%
11-Nov-20,1.1777,1.181,1.4404,1.4131,-0.74%
12-Nov-20,1.1804,1.1777,1.4299,1.4056,1.23%
13-Nov-20,1.1832,1.1805,1.4371,1.4089,-1.51%
16-Nov-20,1.1853,1.1829,1.4345,1.4143,0.93%
17-Nov-20,1.1861,1.1852,1.4284,1.415,-0.41%
18-Nov-20,1.1852,1.1863,1.4455,1.4186,-1.01%
19-Nov-20,1.1873,1.1853,1.4414,1.4229,0.45%
20-Nov-20,1.1853,1.1875,1.4402,1.4253,-0.24%
23-Nov-20,1.184,1.1853,1.4537,1.4339,-1.01%
24-Nov-20,1.1888,1.1842,1.4526,1.4356,0.95%
25-Nov-20,1.1913,1.1891,1.4408,1.4325,0.14%
26-Nov-20,1.1913,1.1916,1.444,1.4325,-0.46%
27-Nov-20,1.1962,1.1914,1.444,1.4139,1.43%
30-Nov-20,1.1928,1.1957,1.4243,1.4133,0.45%
1-Dec-20,1.207,1.1928,1.4219,1.4068,0.32%
2-Dec-20,1.2115,1.207,1.4135,1.4011,-0.30%
3-Dec-20,1.214,1.2115,1.4202,1.4093,0.06%
4-Dec-20,1.212,1.2142,1.4284,1.4116,-0.27%
7-Dec-20,1.2108,1.2128,1.4212,1.3952,1.47%
8-Dec-20,1.2101,1.2109,1.4065,1.3838,-0.41%
9-Dec-20,1.2081,1.2103,1.4228,1.3984,-1.64%
10-Dec-20,1.2136,1.2083,1.4371,1.4207,-0.63%
11-Dec-20,1.2111,1.2137,1.4376,1.4221,0.30%
14-Dec-20,1.2143,1.2131,1.4468,1.4284,-0.73%
15-Dec-20,1.2151,1.2143,1.4554,1.4396,-0.81%
16-Dec-20,1.2197,1.2152,1.4581,1.4493,0.11%
17-Dec-20,1.2266,1.2199,1.4554,1.4437,0.13%
18-Dec-20,1.2255,1.2268,1.4541,1.4426,0.48%
21-Dec-20,1.2242,1.2242,1.4449,1.4327,0.47%
22-Dec-20,1.2161,1.2244,1.4398,1.4235,0.60%
